	larva(3)
go_phase(1057)	1
go_phase(1058)	1
go_phase(1059)	1
go_phase(1060)	1
go_phase(1061)	1
go_phase(1062)	1
go_phase(1063)	1
go_phase(1064)	1
left_bended(0)	0
left_bended(1)	0
left_bended(2)	0
left_bended(3)	0
left_bended(4)	0
left_bended(5)	0
left_bended(6)	1
left_bended(7)	1
left_bended(8)	0
left_bended(9)	0
left_bended(10)	0
left_bended(11)	0
left_bended(12)	0
left_bended(13)	0
left_bended(14)	0
left_bended(15)	0
left_bended(16)	0
left_bended(17)	0
left_bended(18)	0
left_bended(19)	0
left_bended(20)	0
left_bended(21)	0
left_bended(22)	0
left_bended(23)	0
left_bended(24)	0
left_bended(25)	0
left_bended(26)	0
left_bended(27)	0
left_bended(28)	0
left_bended(29)	0
left_bended(30)	0
left_bended(31)	0
left_bended(32)	0
left_bended(33)	0
left_bended(34)	0
left_bended(35)	0
left_bended(36)	0
left_bended(37)	0
left_bended(38)	0
left_bended(39)	0
left_bended(40)	0
left_bended(41)	0
left_bended(42)	0
left_bended(43)	0
left_bended(44)	0
left_bended(45)	0
left_bended(46)	0
left_bended(47)	0
left_bended(48)	0
left_bended(49)	0
left_bended(50)	0
left_bended(51)	0
left_bended(52)	0
left_bended(53)	0
left_bended(54)	0
left_bended(55)	0
left_bended(56)	0
left_bended(57)	0
left_bended(58)	0
left_bended(59)	0
left_bended(60)	0
left_bended(61)	0
left_bended(62)	0
left_bended(63)	0
left_bended(64)	0
left_bended(65)	0
left_bended(66)	0
left_bended(67)	0
left_bended(68)	0
left_bended(69)	0
left_bended(70)	0
left_bended(71)	0
left_bended(72)	0
left_bended(73)	0
left_bended(74)	0
left_bended(75)	0
left_bended(76)	0
left_bended(77)	0
left_bended(78)	0
left_bended(79)	0
left_bended(80)	0
left_bended(81)	0
left_bended(82)	0
left_bended(83)	0
left_bended(84)	0
left_bended(85)	0
left_bended(86)	0
left_bended(87)	0
left_bended(88)	0
left_bended(89)	0
left_bended(90)	0
left_bended(91)	0
left_bended(92)	0
left_bended(93)	0
left_bended(94)	0
left_bended(95)	0
left_bended(96)	0
left_bended(97)	0
left_bended(98)	0
left_bended(99)	0
left_bended(100)	0
left_bended(101)	0
left_bended(102)	0
left_bended(103)	0
left_bended(104)	0
left_bended(105)	0
left_bended(106)	0
left_bended(107)	0
left_bended(108)	0
left_bended(109)	0
left_bended(110)	0
left_bended(111)	0
left_bended(112)	0
left_bended(113)	0
left_bended(114)	0
left_bended(115)	0
left_bended(116)	0
left_bended(117)	0
left_bended(118)	0
left_bended(119)	0
left_bended(120)	0
left_bended(121)	0
left_bended(122)	0
left_bended(123)	0
left_bended(124)	0
left_bended(125)	0
left_bended(126)	0
left_bended(127)	0
left_bended(128)	0
left_bended(129)	0
left_bended(130)	0
left_bended(131)	0
left_bended(132)	0
left_bended(133)	0
left_bended(134)	0
left_bended(135)	0
left_bended(136)	0
left_bended(137)	0
left_bended(138)	0
left_bended(139)	0
left_bended(140)	0
left_bended(141)	0
left_bended(142)	0
left_bended(143)	0
left_bended(144)	0
left_bended(145)	0
left_bended(146)	0
left_bended(147)	0
left_bended(148)	0
left_bended(149)	0
left_bended(150)	0
left_bended(151)	0
left_bended(152)	0
left_bended(153)	0
left_bended(154)	0
left_bended(155)	0
left_bended(156)	0
left_bended(157)	0
left_bended(158)	0
left_bended(159)	0
left_bended(160)	0
left_bended(161)	0
left_bended(162)	0
left_bended(163)	0
left_bended(164)	0
left_bended(165)	0
left_bended(166)	0
left_bended(167)	0
left_bended(168)	0
left_bended(169)	0
left_bended(170)	0
left_bended(171)	0
left_bended(172)	0
left_bended(173)	0
left_bended(174)	0
left_bended(175)	0
left_bended(176)	0
left_bended(177)	0
left_bended(178)	0
left_bended(179)	0
left_bended(180)	0
left_bended(181)	0
left_bended(182)	0
left_bended(183)	0
left_bended(184)	0
left_bended(185)	0
left_bended(186)	0
left_bended(187)	0
left_bended(188)	0
left_bended(189)	0
left_bended(190)	0
left_bended(191)	0
left_bended(192)	0
left_bended(193)	0
left_bended(194)	0
left_bended(195)	0
left_bended(196)	0
left_bended(197)	0
left_bended(198)	0
left_bended(199)	0
left_bended(200)	0
left_bended(201)	0
left_bended(202)	0
left_bended(203)	0
left_bended(204)	0
left_bended(205)	0
left_bended(206)	0
left_bended(207)	0
left_bended(208)	0
left_bended(209)	0
left_bended(210)	0
left_bended(211)	0
left_bended(212)	0
left_bended(213)	0
left_bended(214)	0
left_bended(215)	0
left_bended(216)	0
left_bended(217)	0
left_bended(218)	0
left_bended(219)	0
left_bended(220)	0
left_bended(221)	0
left_bended(222)	0
left_bended(223)	0
left_bended(224)	0
left_bended(225)	0
left_bended(226)	0
left_bended(227)	0
left_bended(228)	0
left_bended(229)	0
left_bended(230)	0
left_bended(231)	0
left_bended(232)	0
left_bended(233)	0
left_bended(234)	0
left_bended(235)	0
left_bended(236)	0
left_bended(237)	0
left_bended(238)	0
left_bended(239)	0
left_bended(240)	0
left_bended(241)	0
left_bended(242)	0
left_bended(243)	0
left_bended(244)	0
left_bended(245)	0
left_bended(246)	0
left_bended(247)	0
left_bended(248)	0
left_bended(249)	0
left_bended(250)	0
left_bended(251)	0
left_bended(252)	0
left_bended(253)	0
left_bended(254)	0
left_bended(255)	0
left_bended(256)	0
left_bended(257)	0
left_bended(258)	0
left_bended(259)	0
left_bended(260)	0
left_bended(261)	0
left_bended(262)	0
left_bended(263)	0
left_bended(264)	0
left_bended(265)	0
left_bended(266)	0
left_bended(267)	0
left_bended(268)	0
left_bended(269)	0
left_bended(270)	0
left_bended(271)	0
left_bended(272)	0
left_bended(273)	0
left_bended(274)	0
left_bended(275)	0
left_bended(276)	0
left_bended(277)	0
left_bended(278)	0
left_bended(279)	0
left_bended(280)	0
left_bended(281)	0
left_bended(282)	0
left_bended(283)	0
left_bended(284)	0
left_bended(285)	0
left_bended(286)	0
left_bended(287)	0
left_bended(288)	0
left_bended(289)	0
left_bended(290)	0
left_bended(291)	0
left_bended(292)	0
left_bended(293)	0
left_bended(294)	0
left_bended(295)	0
left_bended(296)	0
left_bended(297)	0
left_bended(298)	0
left_bended(299)	0
left_bended(300)	0
left_bended(301)	0
left_bended(302)	0
left_bended(303)	0
left_bended(304)	0
left_bended(305)	0
left_bended(306)	0
left_bended(307)	0
left_bended(308)	0
left_bended(309)	0
left_bended(310)	0
left_bended(311)	0
left_bended(312)	0
left_bended(313)	0
left_bended(314)	0
left_bended(315)	0
left_bended(316)	0
left_bended(317)	0
left_bended(318)	0
left_bended(319)	0
left_bended(320)	0
left_bended(321)	0
left_bended(322)	0
left_bended(323)	0
left_bended(324)	0
left_bended(325)	0
left_bended(326)	0
left_bended(327)	0
left_bended(328)	0
left_bended(329)	0
left_bended(330)	0
left_bended(331)	0
left_bended(332)	0
left_bended(333)	0
left_bended(334)	0
left_bended(335)	0
left_bended(336)	0
left_bended(337)	0
left_bended(338)	0
left_bended(339)	0
left_bended(340)	0
left_bended(341)	0
left_bended(342)	0
left_bended(343)	0
left_bended(344)	0
left_bended(345)	0
left_bended(346)	0
left_bended(347)	0
left_bended(348)	0
left_bended(349)	0
left_bended(350)	0
left_bended(351)	0
left_bended(352)	0
left_bended(353)	0
left_bended(354)	0
left_bended(355)	0
left_bended(356)	0
left_bended(357)	0
left_bended(358)	0
left_bended(359)	0
left_bended(360)	0
left_bended(361)	0
left_bended(362)	0
left_bended(363)	0
left_bended(364)	0
left_bended(365)	0
left_bended(366)	0
left_bended(367)	0
left_bended(368)	0
left_bended(369)	0
left_bended(370)	0
left_bended(371)	0
left_bended(372)	0
left_bended(373)	0
left_bended(374)	0
left_bended(375)	0
left_bended(376)	0
left_bended(377)	0
left_bended(378)	0
left_bended(379)	0
left_bended(380)	0
left_bended(381)	0
left_bended(382)	0
left_bended(383)	0
left_bended(384)	0
left_bended(385)	0
left_bended(386)	0
left_bended(387)	0
left_bended(388)	0
left_bended(389)	0
left_bended(390)	0
left_bended(391)	0
left_bended(392)	0
left_bended(393)	0
left_bended(394)	0
left_bended(395)	0
left_bended(396)	0
left_bended(397)	0
left_bended(398)	0
left_bended(399)	0
left_bended(400)	0
left_bended(401)	0
left_bended(402)	0
left_bended(403)	0
left_bended(404)	0
left_bended(405)	0
left_bended(406)	0
left_bended(407)	0
left_bended(408)	0
left_bended(409)	0
left_bended(410)	0
left_bended(411)	0
left_bended(412)	0
left_bended(413)	0
left_bended(414)	0
left_bended(415)	0
left_bended(416)	0
left_bended(417)	0
left_bended(418)	0
left_bended(419)	0
left_bended(420)	0
left_bended(421)	0
left_bended(422)	0
left_bended(423)	0
left_bended(424)	0
left_bended(425)	0
left_bended(426)	0
left_bended(427)	0
left_bended(428)	0
left_bended(429)	0
left_bended(430)	0
left_bended(431)	0
left_bended(432)	0
left_bended(433)	0
left_bended(434)	0
left_bended(435)	0
left_bended(436)	0
left_bended(437)	0
left_bended(438)	0
left_bended(439)	0
left_bended(440)	0
left_bended(441)	0
left_bended(442)	0
left_bended(443)	0
left_bended(444)	0
left_bended(445)	0
left_bended(446)	0
left_bended(447)	0
left_bended(448)	0
left_bended(449)	0
left_bended(450)	0
left_bended(451)	0
left_bended(452)	0
left_bended(453)	0
left_bended(454)	0
left_bended(455)	0
left_bended(456)	0
left_bended(457)	0
left_bended(458)	0
left_bended(459)	0
left_bended(460)	0
left_bended(461)	0
left_bended(462)	0
left_bended(463)	0
left_bended(464)	0
left_bended(465)	0
left_bended(466)	0
left_bended(467)	0
left_bended(468)	0
left_bended(469)	0
left_bended(470)	0
left_bended(471)	0
left_bended(472)	0
left_bended(473)	0
left_bended(474)	0
left_bended(475)	0
left_bended(476)	0
left_bended(477)	0
left_bended(478)	0
left_bended(479)	0
left_bended(480)	0
left_bended(481)	0
left_bended(482)	0
left_bended(483)	0
left_bended(484)	0
left_bended(485)	0
left_bended(486)	0
left_bended(487)	0
left_bended(488)	0
left_bended(489)	0
left_bended(490)	0
left_bended(491)	0
left_bended(492)	0
left_bended(493)	0
left_bended(494)	0
left_bended(495)	0
left_bended(496)	0
left_bended(497)	0
left_bended(498)	0
left_bended(499)	0
left_bended(500)	0
left_bended(501)	0
left_bended(502)	0
left_bended(503)	0
left_bended(504)	0
left_bended(505)	0
left_bended(506)	0
left_bended(507)	0
left_bended(508)	0
left_bended(509)	0
left_bended(510)	0
left_bended(511)	0
left_bended(512)	0
left_bended(513)	0
left_bended(514)	0
left_bended(515)	0
left_bended(516)	0
left_bended(517)	0
left_bended(518)	0
left_bended(519)	0
left_bended(520)	0
left_bended(521)	0
left_bended(522)	0
left_bended(523)	0
left_bended(524)	0
left_bended(525)	0
left_bended(526)	0
left_bended(527)	0
left_bended(528)	0
left_bended(529)	0
left_bended(530)	0
left_bended(531)	0
left_bended(532)	0
left_bended(533)	0
left_bended(534)	0
left_bended(535)	0
left_bended(536)	0
left_bended(537)	0
left_bended(538)	0
left_bended(539)	0
left_bended(540)	0
left_bended(541)	0
left_bended(542)	0
left_bended(543)	0
left_bended(544)	0
left_bended(545)	0
left_bended(546)	0
left_bended(547)	0
left_bended(548)	0
left_bended(549)	0
left_bended(550)	0
left_bended(551)	0
left_bended(552)	0
left_bended(553)	0
left_bended(554)	0
left_bended(555)	0
left_bended(556)	0
left_bended(557)	0
left_bended(558)	0
left_bended(559)	0
left_bended(560)	0
left_bended(561)	0
left_bended(562)	0
left_bended(563)	0
left_bended(564)	0
left_bended(565)	0
left_bended(566)	0
left_bended(567)	0
left_bended(568)	0
left_bended(569)	0
left_bended(570)	0
left_bended(571)	0
left_bended(572)	0
left_bended(573)	0
left_bended(574)	0
left_bended(575)	0
left_bended(576)	0
left_bended(577)	0
left_bended(578)	0
left_bended(579)	0
left_bended(580)	0
left_bended(581)	0
left_bended(582)	0
left_bended(583)	0
left_bended(584)	0
left_bended(585)	0
left_bended(586)	0
left_bended(587)	0
left_bended(588)	0
left_bended(589)	0
left_bended(590)	0
left_bended(591)	0
left_bended(592)	0
left_bended(593)	0
left_bended(594)	0
left_bended(595)	0
left_bended(596)	0
left_bended(597)	0
left_bended(598)	0
left_bended(599)	0
left_bended(600)	0
left_bended(601)	0
left_bended(602)	0
left_bended(603)	0
left_bended(604)	0
left_bended(605)	0
left_bended(606)	0
left_bended(607)	0
left_bended(608)	0
left_bended(609)	0
left_bended(610)	0
left_bended(611)	0
left_bended(612)	0
left_bended(613)	0
left_bended(614)	0
left_bended(615)	0
left_bended(616)	0
left_bended(617)	0
left_bended(618)	0
left_bended(619)	0
left_bended(620)	0
left_bended(621)	0
left_bended(622)	0
left_bended(623)	0
left_bended(624)	0
left_bended(625)	0
left_bended(626)	0
left_bended(627)	0
left_bended(628)	0
left_bended(629)	0
left_bended(630)	0
left_bended(631)	0
left_bended(632)	0
left_bended(633)	0
left_bended(634)	0
left_bended(635)	0
left_bended(636)	0
left_bended(637)	0
left_bended(638)	0
left_bended(639)	0
left_bended(640)	0
left_bended(641)	0
left_bended(642)	0
left_bended(643)	0
left_bended(644)	0
left_bended(645)	0
left_bended(646)	0
left_bended(647)	0
left_bended(648)	0
left_bended(649)	0
left_bended(650)	0
left_bended(651)	0
left_bended(652)	0
left_bended(653)	0
left_bended(654)	0
left_bended(655)	0
left_bended(656)	0
left_bended(657)	0
left_bended(658)	0
left_bended(659)	0
left_bended(660)	0
left_bended(661)	0
left_bended(662)	0
left_bended(663)	0
left_bended(664)	0
left_bended(665)	0
left_bended(666)	0
left_bended(667)	0
left_bended(668)	0
left_bended(669)	0
left_bended(670)	0
left_bended(671)	0
left_bended(672)	0
left_bended(673)	0
left_bended(674)	0
left_bended(675)	0
left_bended(676)	0
left_bended(677)	0
left_bended(678)	0
left_bended(679)	0
left_bended(680)	0
left_bended(681)	0
left_bended(682)	0
left_bended(683)	0
left_bended(684)	0
left_bended(685)	0
left_bended(686)	0
left_bended(687)	0
left_bended(688)	0
left_bended(689)	0
left_bended(690)	0
left_bended(691)	0
left_bended(692)	0
left_bended(693)	0
left_bended(694)	0
left_bended(695)	0
left_bended(696)	0
left_bended(697)	0
left_bended(698)	0
left_bended(699)	0
left_bended(700)	0
left_bended(701)	0
left_bended(702)	0
left_bended(703)	0
left_bended(704)	0
left_bended(705)	0
left_bended(706)	0
left_bended(707)	0
left_bended(708)	0
left_bended(709)	0
left_bended(710)	0
left_bended(711)	0
left_bended(712)	0
left_bended(713)	0
left_bended(714)	0
left_bended(715)	0
left_bended(716)	0
left_bended(717)	0
left_bended(718)	0
left_bended(719)	0
left_bended(720)	0
left_bended(721)	0
left_bended(722)	0
left_bended(723)	0
left_bended(724)	0
left_bended(725)	0
left_bended(726)	0
left_bended(727)	0
left_bended(728)	0
left_bended(729)	0
left_bended(730)	0
left_bended(731)	0
left_bended(732)	0
left_bended(733)	0
left_bended(734)	0
left_bended(735)	0
left_bended(736)	0
left_bended(737)	0
left_bended(738)	0
left_bended(739)	0
left_bended(740)	0
left_bended(741)	0
left_bended(742)	0
left_bended(743)	0
left_bended(744)	0
left_bended(745)	0
left_bended(746)	0
left_bended(747)	0
left_bended(748)	0
left_bended(749)	0
left_bended(750)	0
left_bended(751)	0
left_bended(752)	0
left_bended(753)	0
left_bended(754)	0
left_bended(755)	0
left_bended(756)	0
left_bended(757)	0
left_bended(758)	0
left_bended(759)	0
left_bended(760)	0
left_bended(761)	0
left_bended(762)	0
left_bended(763)	0
left_bended(764)	0
left_bended(765)	0
left_bended(766)	0
left_bended(767)	0
left_bended(768)	0
left_bended(769)	0
left_bended(770)	0
left_bended(771)	0
left_bended(772)	0
left_bended(773)	0
left_bended(774)	0
left_bended(775)	0
left_bended(776)	0
left_bended(777)	0
left_bended(778)	0
left_bended(779)	0
left_bended(780)	0
left_bended(781)	0
left_bended(782)	0
left_bended(783)	0
left_bended(784)	0
left_bended(785)	0
left_bended(786)	0
left_bended(787)	0
left_bended(788)	0
left_bended(789)	0
left_bended(790)	0
left_bended(791)	0
left_bended(792)	0
left_bended(793)	0
left_bended(794)	0
left_bended(795)	0
left_bended(796)	0
left_bended(797)	0
left_bended(798)	0
left_bended(799)	0
left_bended(800)	0
left_bended(801)	0
left_bended(802)	0
left_bended(803)	0
left_bended(804)	0
left_bended(805)	0
left_bended(806)	0
left_bended(807)	0
left_bended(808)	0
left_bended(809)	0
left_bended(810)	0
left_bended(811)	0
left_bended(812)	0
left_bended(813)	1
left_bended(814)	1
left_bended(815)	1
left_bended(816)	1
left_bended(817)	1
left_bended(818)	1
left_bended(819)	1
left_bended(820)	1
left_bended(821)	1
left_bended(822)	1
left_bended(823)	1
left_bended(824)	1
left_bended(825)	1
left_bended(826)	1
left_bended(827)	1
left_bended(828)	1
left_bended(829)	1
left_bended(830)	1
left_bended(831)	0
left_bended(832)	0
left_bended(833)	0
left_bended(834)	0
left_bended(835)	0
left_bended(836)	0
left_bended(837)	0
left_bended(838)	0
left_bended(839)	0
left_bended(840)	0
left_bended(841)	0
left_bended(842)	0
left_bended(843)	0
left_bended(844)	0
left_bended(845)	0
left_bended(846)	0
left_bended(847)	0
left_bended(848)	0
left_bended(849)	0
left_bended(850)	0
left_bended(851)	0
left_bended(852)	0
left_bended(853)	0
left_bended(854)	0
left_bended(855)	0
left_bended(856)	0
left_bended(857)	0
left_bended(858)	0
left_bended(859)	0
left_bended(860)	0
left_bended(861)	0
left_bended(862)	0
left_bended(863)	0
left_bended(864)	0
left_bended(865)	0
left_bended(866)	0
left_bended(867)	0
left_bended(868)	0
left_bended(869)	0
left_bended(870)	0
left_bended(871)	0
left_bended(872)	0
left_bended(873)	0
left_bended(874)	0
left_bended(875)	0
left_bended(876)	0
left_bended(877)	0
left_bended(878)	0
left_bended(879)	0
left_bended(880)	0
left_bended(881)	0
left_bended(882)	0
left_bended(883)	0
left_bended(884)	0
left_bended(885)	0
left_bended(886)	0
left_bended(887)	0
left_bended(888)	0
left_bended(889)	0
left_bended(890)	0
left_bended(891)	0
left_bended(892)	0
left_bended(893)	0
left_bended(894)	0
left_bended(895)	0
left_bended(896)	0
left_bended(897)	0
left_bended(898)	0
left_bended(899)	0
left_bended(900)	0
left_bended(901)	0
left_bended(902)	0
left_bended(903)	0
left_bended(904)	0
left_bended(905)	0
left_bended(906)	0
left_bended(907)	0
left_bended(908)	0
left_bended(909)	0
left_bended(910)	0
left_bended(911)	0
left_bended(912)	0
left_bended(913)	0
left_bended(914)	0
left_bended(915)	0
left_bended(916)	0
left_bended(917)	0
left_bended(918)	0
left_bended(919)	0
left_bended(920)	0
left_bended(921)	0
left_bended(922)	0
left_bended(923)	0
left_bended(924)	0
left_bended(925)	0
left_bended(926)	0
left_bended(927)	0
left_bended(928)	0
left_bended(929)	0
left_bended(930)	0
left_bended(931)	0
left_bended(932)	0
left_bended(933)	0
left_bended(934)	0
left_bended(935)	0
left_bended(936)	0
left_bended(937)	0
left_bended(938)	0
left_bended(939)	0
left_bended(940)	0
left_bended(941)	1
left_bended(942)	1
left_bended(943)	1
left_bended(944)	1
left_bended(945)	0
left_bended(946)	0
left_bended(947)	0
left_bended(948)	0
left_bended(949)	0
left_bended(950)	0
left_bended(951)	0
left_bended(952)	1
left_bended(953)	1
left_bended(954)	1
left_bended(955)	1
left_bended(956)	1
left_bended(957)	1
left_bended(958)	1
left_bended(959)	1
left_bended(960)	1
left_bended(961)	1
left_bended(962)	1
left_bended(963)	1
left_bended(964)	1
left_bended(965)	1
left_bended(966)	1
left_bended(967)	1
left_bended(968)	1
left_bended(969)	1
left_bended(970)	1
left_bended(971)	1
left_bended(972)	1
left_bended(973)	1
left_bended(974)	1
left_bended(975)	1
left_bended(976)	1
left_bended(977)	1
left_bended(978)	1
left_bended(979)	1
left_bended(980)	1
left_bended(981)	1
left_bended(982)	1
left_bended(983)	1
left_bended(984)	1
left_bended(985)	1
left_bended(986)	1
left_bended(987)	1
left_bended(988)	1
left_bended(989)	1
left_bended(990)	1
left_bended(991)	1
left_bended(992)	1
left_bended(993)	1
left_bended(994)	1
left_bended(995)	1
left_bended(996)	1
left_bended(997)	1
left_bended(998)	1
left_bended(999)	1
left_bended(1000)	1
left_bended(1001)	1
left_bended(1002)	0
left_bended(1003)	1
left_bended(1004)	1
left_bended(1005)	1
left_bended(1006)	1
left_bended(1007)	1
left_bended(1008)	0
left_bended(1009)	0
left_bended(1010)	0
left_bended(1011)	0
left_bended(1012)	0
left_bended(1013)	0
left_bended(1014)	0
left_bended(1015)	0
left_bended(1016)	0
left_bended(1017)	0
left_bended(1018)	0
left_bended(1019)	0
left_bended(1020)	0
left_bended(1021)	0
left_bended(1022)	0
left_bended(1023)	0
left_bended(1024)	0
left_bended(1025)	0
left_bended(1026)	0
left_bended(1027)	0
left_bended(1028)	0
left_bended(1029)	0
left_bended(1030)	0
left_bended(1031)	0
left_bended(1032)	0
left_bended(1033)	0
left_bended(1034)	0
left_bended(1035)	0
left_bended(1036)	0
left_bended(1037)	0
left_bended(1038)	0
left_bended(1039)	0
left_bended(1040)	0
left_bended(1041)	0
left_bended(1042)	0
left_bended(1043)	0
left_bended(1044)	0
left_bended(1045)	0
left_bended(1046)	0
left_bended(1047)	0
left_bended(1048)	0
left_bended(1049)	0
left_bended(1050)	0
left_bended(1051)	0
left_bended(1052)	0
left_bended(1053)	0
left_bended(1054)	0
left_bended(1055)	0
left_bended(1056)	0
left_bended(1057)	0
left_bended(1058)	0
left_bended(1059)	0
left_bended(1060)	0
left_bended(1061)	0
left_bended(1062)	0
left_bended(1063)	0
left_bended(1064)	0
right_bended(0)	0
right_bended(1)	0
right_bended(2)	0
right_bended(3)	0
right_bended(4)	0
right_bended(5)	0
right_bended(6)	0
right_bended(7)	0
right_bended(8)	0
right_bended(9)	0
right_bended(10)	0
right_bended(11)	0
right_bended(12)	0
right_bended(13)	0
right_bended(14)	0
right_bended(15)	0
right_bended(16)	0
right_bended(17)	0
right_bended(18)	0
right_bended(19)	0
right_bended(20)	0
right_bended(21)	0
right_bended(22)	0
right_bended(23)	0
right_bended(24)	0
right_bended(25)	0
right_bended(26)	0
right_bended(27)	0
right_bended(28)	0
right_bended(29)	0
right_bended(30)	0
right_bended(31)	0
right_bended(32)	0
right_bended(33)	0
right_bended(34)	0
right_bended(35)	0
right_bended(36)	0
right_bended(37)	0
right_bended(38)	0
right_bended(39)	0
right_bended(40)	0
right_bended(41)	1
right_bended(42)	1
right_bended(43)	1
right_bended(44)	1
right_bended(45)	1
right_bended(46)	1
right_bended(47)	0
right_bended(48)	1
right_bended(49)	1
right_bended(50)	1
right_bended(51)	1
right_bended(52)	1
right_bended(53)	1
right_bended(54)	1
right_bended(55)	1
right_bended(56)	0
right_bended(57)	0
right_bended(58)	0
right_bended(59)	0
right_bended(60)	0
right_bended(61)	0
right_bended(62)	0
right_bended(63)	0
right_bended(64)	0
right_bended(65)	0
right_bended(66)	0
right_bended(67)	0
right_bended(68)	0
right_bended(69)	0
right_bended(70)	0
right_bended(71)	0
right_bended(72)	0
right_bended(73)	0
right_bended(74)	0
right_bended(75)	0
right_bended(76)	0
right_bended(77)	0
right_bended(78)	0
right_bended(79)	0
right_bended(80)	0
right_bended(81)	0
right_bended(82)	0
right_bended(83)	0
right_bended(84)	0
right_bended(85)	0
right_bended(86)	0
right_bended(87)	0
right_bended(88)	0
right_bended(89)	0
right_bended(90)	0
right_bended(91)	0
right_bended(92)	0
right_bended(93)	0
right_bended(94)	0
right_bended(95)	0
right_bended(96)	0
right_bended(97)	0
right_bended(98)	0
right_bended(99)	0
right_bended(100)	0
right_bended(101)	0
right_bended(102)	0
right_bended(103)	0
right_bended(104)	0
right_bended(105)	0
right_bended(106)	0
right_bended(107)	0
right_bended(108)	0
right_bended(109)	0
right_bended(110)	0
right_bended(111)	0
right_bended(112)	0
right_bended(113)	0
right_bended(114)	0
right_bended(115)	0
right_bended(116)	0
right_bended(117)	0
right_bended(118)	0
right_bended(119)	0
right_bended(120)	0
right_bended(121)	0
right_bended(122)	0
right_bended(123)	0
right_bended(124)	0
right_bended(125)	0
right_bended(126)	0
right_bended(127)	0
right_bended(128)	0
right_bended(129)	0
right_bended(130)	0
right_bended(131)	0
right_bended(132)	0
right_bended(133)	0
right_bended(134)	0
right_bended(135)	0
right_bended(136)	0
right_bended(137)	0
right_bended(138)	0
right_bended(139)	0
right_bended(140)	0
right_bended(141)	0
right_bended(142)	0
right_bended(143)	0
right_bended(144)	0
right_bended(145)	0
right_bended(146)	0
right_bended(147)	0
right_bended(148)	0
right_bended(149)	0
right_bended(150)	0
right_bended(151)	0
right_bended(152)	0
right_bended(153)	0
right_bended(154)	0
right_bended(155)	0
right_bended(156)	0
right_bended(157)	0
right_bended(158)	0
right_bended(159)	0
right_bended(160)	0
right_bended(161)	0
right_bended(162)	0
right_bended(163)	0
right_bended(164)	0
right_bended(165)	0
right_bended(166)	0
right_bended(167)	0
right_bended(168)	0
right_bended(169)	0
right_bended(170)	0
right_bended(171)	0
right_bended(172)	0
right_bended(173)	0
right_bended(174)	0
right_bended(175)	0
right_bended(176)	0
right_bended(177)	0
right_bended(178)	1
right_bended(179)	1
right_bended(180)	1
right_bended(181)	1
right_bended(182)	1
right_bended(183)	1
right_bended(184)	1
right_bended(185)	1
right_bended(186)	1
right_bended(187)	1
right_bended(188)	1
right_bended(189)	1
right_bended(190)	1
right_bended(191)	1
right_bended(192)	1
right_bended(193)	1
right_bended(194)	1
right_bended(195)	1
right_bended(196)	1
right_bended(197)	1
right_bended(198)	1
right_bended(199)	1
right_bended(200)	1
right_bended(201)	0
right_bended(202)	0
right_bended(203)	0
right_bended(204)	0
right_bended(205)	0
right_bended(206)	0
right_bended(207)	0
right_bended(208)	0
right_bended(209)	0
right_bended(210)	0
right_bended(211)	0
right_bended(212)	0
right_bended(213)	1
right_bended(214)	0
right_bended(215)	0
right_bended(216)	0
right_bended(217)	0
right_bended(218)	1
right_bended(219)	1
right_bended(220)	1
right_bended(221)	1
right_bended(222)	1
right_bended(223)	1
right_bended(224)	1
right_bended(225)	1
right_bended(226)	1
right_bended(227)	1
right_bended(228)	1
right_bended(229)	1
right_bended(230)	1
right_bended(231)	1
right_bended(232)	1
right_bended(233)	1
right_bended(234)	1
right_bended(235)	1
right_bended(236)	1
right_bended(237)	1
right_bended(238)	1
right_bended(239)	1
right_bended(240)	1
right_bended(241)	1
right_bended(242)	1
right_bended(243)	1
right_bended(244)	1
right_bended(245)	1
right_bended(246)	1
right_bended(247)	1
right_bended(248)	1
right_bended(249)	1
right_bended(250)	1
right_bended(251)	1
right_bended(252)	1
right_bended(253)	1
right_bended(254)	1
right_bended(255)	1
right_bended(256)	1
right_bended(257)	1
right_bended(258)	1
right_bended(259)	1
right_bended(260)	1
right_bended(261)	1
right_bended(262)	1
right_bended(263)	1
right_bended(264)	0
right_bended(265)	0
right_bended(266)	0
right_bended(267)	0
right_bended(268)	0
right_bended(269)	0
right_bended(270)	0
right_bended(271)	0
right_bended(272)	0
right_bended(273)	0
right_bended(274)	0
right_bended(275)	0
right_bended(276)	0
right_bended(277)	0
right_bended(278)	1
right_bended(279)	1
right_bended(280)	1
right_bended(281)	1
right_bended(282)	1
right_bended(283)	1
right_bended(284)	1
right_bended(285)	1
right_bended(286)	1
right_bended(287)	1
right_bended(288)	1
right_bended(289)	1
right_bended(290)	1
right_bended(291)	1
right_bended(292)	1
right_bended(293)	1
right_bended(294)	1
right_bended(295)	1
right_bended(296)	1
right_bended(297)	1
right_bended(298)	1
right_bended(299)	1
right_bended(300)	1
right_bended(301)	1
right_bended(302)	1
right_bended(303)	1
right_bended(304)	1
right_bended(305)	1
right_bended(306)	1
right_bended(307)	1
right_bended(308)	0
right_bended(309)	1
right_bended(310)	1
right_bended(311)	1
right_bended(312)	0
right_bended(313)	1
right_bended(314)	1
right_bended(315)	1
right_bended(316)	1
right_bended(317)	0
right_bended(318)	0
