	larva(0)
perimeter(457)	166,167
perimeter(458)	168,167
perimeter(459)	169,823
perimeter(460)	165,338
perimeter(461)	163,924
perimeter(462)	164,51
perimeter(463)	164,51
perimeter(464)	162,853
perimeter(465)	160,853
perimeter(466)	161,681
perimeter(467)	162,853
perimeter(468)	160,61
perimeter(469)	160,024
perimeter(470)	159,439
perimeter(471)	157,782
perimeter(472)	159,782
perimeter(473)	158,368
perimeter(474)	158,61
perimeter(475)	158,368
perimeter(476)	158,267
perimeter(477)	157,681
perimeter(478)	159,924
perimeter(479)	160,61
perimeter(480)	158,61
perimeter(481)	162,267
perimeter(482)	167,095
perimeter(483)	169,966
perimeter(484)	169,38
perimeter(485)	167,238
perimeter(486)	162,652
perimeter(487)	168,894
perimeter(488)	169,723
perimeter(489)	169,137
perimeter(490)	166,551
perimeter(491)	163,723
perimeter(492)	163,723
perimeter(493)	165,966
perimeter(494)	166,309
perimeter(495)	168,551
perimeter(496)	170,208
perimeter(497)	168,794
perimeter(498)	170,551
perimeter(499)	172,551
perimeter(500)	170,794
perimeter(501)	168,551
perimeter(502)	164,894
perimeter(503)	167,723
perimeter(504)	168,551
perimeter(505)	165,137
perimeter(506)	161,137
perimeter(507)	165,966
perimeter(508)	162,894
perimeter(509)	160,894
perimeter(510)	160,894
perimeter(511)	161,238
perimeter(512)	162,652
perimeter(513)	162,894
perimeter(514)	163,48
perimeter(515)	162,894
perimeter(516)	164,894
perimeter(517)	164,066
perimeter(518)	164,652
perimeter(519)	166,652
perimeter(520)	166,309
perimeter(521)	167,966
perimeter(522)	165,966
perimeter(523)	169,622
perimeter(524)	171,865
perimeter(525)	169,622
perimeter(526)	166,794
perimeter(527)	167,966
perimeter(528)	170,551
perimeter(529)	167,137
perimeter(530)	165,723
perimeter(531)	167,137
perimeter(532)	167,966
perimeter(533)	165,38
perimeter(534)	164,551
perimeter(535)	163,723
perimeter(536)	161,723
perimeter(537)	160,894
perimeter(538)	156,894
perimeter(539)	156,309
perimeter(540)	159,137
perimeter(541)	160,066
perimeter(542)	159,238
perimeter(543)	160,066
perimeter(544)	164,309
perimeter(545)	164,451
perimeter(546)	162,451
perimeter(547)	162,693
perimeter(548)	163,037
perimeter(549)	161,037
perimeter(550)	158,794
perimeter(551)	161,037
perimeter(552)	163,865
perimeter(553)	162,451
perimeter(554)	164,208
perimeter(555)	165,865
perimeter(556)	163,522
perimeter(557)	165,865
perimeter(558)	164,693
perimeter(559)	165,037
perimeter(560)	165,522
perimeter(561)	166,108
perimeter(562)	163,037
perimeter(563)	162,451
perimeter(564)	163,279
perimeter(565)	161,723
perimeter(566)	160,309
perimeter(567)	157,48
perimeter(568)	158,309
perimeter(569)	158,652
perimeter(570)	158,066
perimeter(571)	156,409
perimeter(572)	152,894
perimeter(573)	153,137
perimeter(574)	149,48
perimeter(575)	149,823
perimeter(576)	152,066
perimeter(577)	149,48
perimeter(578)	149,823
perimeter(579)	153,238
perimeter(580)	155,137
perimeter(581)	159,137
perimeter(582)	161,137
perimeter(583)	161,137
perimeter(584)	163,38
perimeter(585)	157,48
perimeter(586)	154,995
perimeter(587)	151,238
perimeter(588)	152,894
perimeter(589)	154,894
perimeter(590)	158,995
perimeter(591)	158,652
perimeter(592)	162,551
perimeter(593)	160,794
perimeter(594)	162,451
perimeter(595)	163,279
perimeter(596)	159,279
perimeter(597)	162,451
perimeter(598)	161,279
perimeter(599)	159,037
perimeter(600)	159,622
perimeter(601)	160,693
perimeter(602)	158,693
perimeter(603)	158,451
perimeter(604)	159,037
perimeter(605)	157,865
perimeter(606)	157,622
perimeter(607)	152,794
perimeter(608)	157,723
perimeter(609)	156,794
perimeter(610)	155,037
perimeter(611)	154,208
perimeter(612)	152,794
perimeter(613)	152,794
perimeter(614)	159,865
perimeter(615)	161,38
perimeter(616)	158,794
perimeter(617)	163,037
perimeter(618)	160,551
perimeter(619)	158,309
perimeter(620)	158,409
perimeter(621)	154,409
perimeter(622)	150,51
perimeter(623)	153,823
perimeter(624)	158,894
perimeter(625)	161,622
perimeter(626)	162,794
perimeter(627)	162,794
perimeter(628)	163,38
perimeter(629)	163,966
perimeter(630)	163,966
perimeter(631)	165,38
perimeter(632)	164,208
perimeter(633)	168,551
perimeter(634)	166,794
perimeter(635)	165,137
perimeter(636)	165,38
perimeter(637)	166,208
perimeter(638)	163,38
perimeter(639)	162,551
perimeter(640)	164,309
perimeter(641)	162,309
perimeter(642)	161,823
perimeter(643)	161,137
perimeter(644)	160,652
perimeter(645)	161,238
perimeter(646)	160,066
perimeter(647)	158,652
perimeter(648)	159,823
perimeter(649)	155,338
perimeter(650)	159,095
perimeter(651)	155,681
perimeter(652)	152,024
perimeter(653)	156,267
perimeter(654)	160,167
perimeter(655)	164,752
perimeter(656)	165,238
perimeter(657)	164,752
perimeter(658)	168,409
perimeter(659)	166,995
perimeter(660)	167,581
perimeter(661)	168,995
perimeter(662)	166,752
perimeter(663)	168,752
perimeter(664)	168,995
perimeter(665)	167,581
perimeter(666)	166,995
perimeter(667)	165,338
perimeter(668)	166,167
perimeter(669)	168,167
perimeter(670)	165,338
perimeter(671)	163,924
perimeter(672)	161,924
perimeter(673)	158,853
perimeter(674)	158,024
perimeter(675)	158,853
perimeter(676)	156,853
perimeter(677)	157,196
perimeter(678)	157,439
perimeter(679)	161,338
perimeter(680)	156,752
perimeter(681)	158,167
perimeter(682)	157,095
perimeter(683)	155,439
perimeter(684)	151,782
perimeter(685)	152,953
perimeter(686)	158,61
perimeter(687)	160,51
perimeter(688)	166,409
perimeter(689)	166,652
perimeter(690)	164,652
perimeter(691)	167,48
perimeter(692)	165,723
perimeter(693)	164,066
perimeter(694)	163,48
perimeter(695)	163,238
perimeter(696)	161,238
perimeter(697)	162,309
perimeter(698)	162,309
perimeter(699)	160,894
perimeter(700)	160,551
perimeter(701)	160,794
perimeter(702)	161,622
perimeter(703)	155,966
perimeter(704)	157,723
perimeter(705)	154,652
perimeter(706)	152,995
perimeter(707)	154,995
perimeter(708)	154,167
perimeter(709)	154,409
perimeter(710)	158,551
perimeter(711)	160,894
perimeter(712)	154,309
perimeter(713)	159,137
perimeter(714)	163,723
perimeter(715)	160,309
perimeter(716)	158,894
perimeter(717)	162,309
perimeter(718)	163,137
perimeter(719)	164,309
perimeter(720)	165,137
perimeter(721)	167,966
perimeter(722)	167,137
perimeter(723)	164,652
perimeter(724)	166,894
perimeter(725)	162,652
perimeter(726)	159,238
perimeter(727)	155,238
perimeter(728)	154,995
perimeter(729)	153,581
perimeter(730)	151,681
perimeter(731)	153,338
perimeter(732)	148,995
perimeter(733)	153,48
perimeter(734)	160,652
perimeter(735)	159,723
perimeter(736)	160,894
perimeter(737)	165,238
perimeter(738)	160,995
perimeter(739)	161,823
perimeter(740)	163,238
perimeter(741)	164,066
perimeter(742)	167,238
perimeter(743)	168,409
perimeter(744)	163,238
perimeter(745)	158,51
perimeter(746)	157,095
perimeter(747)	156,853
perimeter(748)	154,024
perimeter(749)	154,51
perimeter(750)	152,752
perimeter(751)	150,652
perimeter(752)	154,409
perimeter(753)	160,167
perimeter(754)	161,338
perimeter(755)	165,137
perimeter(756)	170,208
perimeter(757)	168,794
perimeter(758)	171,037
perimeter(759)	166,551
perimeter(760)	164,894
perimeter(761)	164,309
perimeter(762)	164,409
perimeter(763)	164,752
perimeter(764)	166,167
perimeter(765)	159,581
perimeter(766)	163,823
perimeter(767)	162,409
perimeter(768)	163,338
perimeter(769)	165,924
perimeter(770)	163,681
perimeter(771)	165,095
perimeter(772)	165,681
perimeter(773)	161,681
perimeter(774)	160,61
perimeter(775)	162,267
perimeter(776)	160,61
perimeter(777)	156,368
perimeter(778)	150,953
perimeter(779)	158,267
perimeter(780)	163,095
perimeter(781)	162,167
perimeter(782)	163,48
perimeter(783)	165,48
perimeter(784)	168,894
perimeter(785)	166,652
perimeter(786)	166,652
perimeter(787)	168,652
perimeter(788)	166,409
perimeter(789)	160,853
perimeter(790)	160,995
perimeter(791)	162,752
perimeter(792)	166,267
perimeter(793)	165,681
perimeter(794)	168,953
perimeter(795)	167,882
perimeter(796)	165,782
perimeter(797)	169,095
perimeter(798)	170,125
perimeter(799)	170,368
perimeter(800)	171,539
perimeter(801)	169,296
perimeter(802)	165,054
perimeter(803)	163,64
perimeter(804)	165,196
perimeter(805)	164,61
perimeter(806)	161,539
perimeter(807)	164,125
perimeter(808)	168,711
perimeter(809)	162,225
perimeter(810)	158,811
perimeter(811)	162,326
perimeter(812)	165,74
perimeter(813)	163,841
perimeter(814)	163,255
perimeter(815)	164,912
perimeter(816)	162,083
perimeter(817)	161,255
perimeter(818)	162,669
perimeter(819)	159,054
perimeter(820)	162,125
perimeter(821)	157,882
perimeter(822)	156,711
perimeter(823)	156,125
perimeter(824)	158,125
perimeter(825)	158,083
perimeter(826)	160,912
perimeter(827)	163,012
perimeter(828)	162,77
perimeter(829)	159,113
perimeter(830)	162,184
perimeter(831)	158,284
perimeter(832)	157,598
perimeter(833)	157,841
perimeter(834)	160,912
perimeter(835)	158,083
perimeter(836)	156,569
perimeter(837)	152,811
perimeter(838)	148,326
perimeter(839)	147,841
perimeter(840)	153,012
perimeter(841)	159,355
perimeter(842)	162,77
perimeter(843)	159,698
perimeter(844)	166,184
perimeter(845)	163,113
perimeter(846)	165,355
perimeter(847)	166,77
perimeter(848)	161,941
perimeter(849)	157,355
perimeter(850)	164,669
perimeter(851)	165,154
perimeter(852)	158,426
perimeter(853)	155,397
perimeter(854)	156,083
perimeter(855)	156,426
perimeter(856)	156,284
perimeter(857)	161,941
perimeter(858)	160,87
perimeter(859)	163,598
perimeter(860)	165,497
perimeter(861)	156,184
perimeter(862)	152,426
perimeter(863)	161,841
perimeter(864)	158,77
perimeter(865)	159,841
perimeter(866)	161,882
perimeter(867)	162,711
perimeter(868)	161,054
perimeter(869)	162,468
perimeter(870)	161,64
perimeter(871)	162,468
perimeter(872)	167,882
perimeter(873)	168,468
perimeter(874)	169,539
perimeter(875)	173,782
perimeter(876)	173,196
perimeter(877)	174,61
perimeter(878)	175,782
perimeter(879)	169,882
perimeter(880)	165,882
perimeter(881)	162,468
perimeter(882)	156,225
perimeter(883)	156,811
perimeter(884)	155,397
perimeter(885)	151,74
perimeter(886)	153,74
perimeter(887)	155,397
perimeter(888)	156,811
perimeter(889)	151,154
perimeter(890)	146,669
perimeter(891)	146,326
perimeter(892)	149,154
perimeter(893)	150,811
perimeter(894)	151,397
perimeter(895)	153,054
perimeter(896)	153,054
perimeter(897)	159,64
perimeter(898)	158,811
perimeter(899)	163,64
perimeter(900)	164,669
perimeter(901)	166,669
perimeter(902)	163,841
perimeter(903)	165,255
perimeter(904)	165,497
perimeter(905)	165,497
perimeter(906)	167,154
perimeter(907)	166,326
perimeter(908)	167,154
perimeter(909)	171,64
perimeter(910)	169,154
perimeter(911)	165,74
perimeter(912)	169,64
perimeter(913)	163,054
perimeter(914)	158,853
perimeter(915)	154,167
perimeter(916)	150,61
perimeter(917)	142,811
perimeter(918)	145,983
perimeter(919)	148,326
perimeter(920)	157,154
perimeter(921)	159,255
perimeter(922)	158,77
perimeter(923)	166,912
perimeter(924)	163,841
perimeter(925)	166,083
perimeter(926)	169,497
perimeter(927)	166,083
perimeter(928)	168,669
perimeter(929)	169,012
perimeter(930)	170,083
perimeter(931)	165,497
perimeter(932)	163,154
perimeter(933)	164,811
perimeter(934)	162,912
perimeter(935)	162,083
perimeter(936)	161,255
perimeter(937)	160,669
perimeter(938)	163,012
perimeter(939)	164,426
perimeter(940)	163,355
perimeter(941)	170,184
perimeter(942)	172,184
perimeter(943)	173,598
perimeter(944)	176,77
perimeter(945)	173,941
perimeter(946)	174,77
perimeter(947)	170,527
perimeter(948)	164,77
perimeter(949)	163,497
perimeter(950)	160,083
perimeter(951)	156,669
perimeter(952)	149,012
perimeter(953)	158,912
perimeter(954)	158,569
perimeter(955)	157,74
perimeter(956)	163,497
perimeter(957)	171,397
perimeter(958)	170,326
perimeter(959)	171,154
perimeter(960)	176,569
perimeter(961)	173,983
perimeter(962)	177,983
perimeter(963)	174,811
perimeter(964)	172,811
perimeter(965)	173,154
perimeter(966)	167,74
perimeter(967)	163,054
spine_length(0)	66,717
spine_length(1)	73,334
spine_length(2)	72,4633
spine_length(3)	70,2146
spine_length(4)	69,3531
spine_length(5)	65,879
spine_length(6)	66,5281
spine_length(7)	67,3867
spine_length(8)	72,8245
spine_length(9)	67,8558
spine_length(10)	69,1873
spine_length(11)	69,5548
spine_length(12)	73,9199
spine_length(13)	70,7399
spine_length(14)	67,1921
spine_length(15)	68,1643
spine_length(16)	67,5558
spine_length(17)	67,3695
spine_length(18)	69,5947
spine_length(19)	72,3079
spine_length(20)	72,1798
spine_length(21)	69,0308
spine_length(22)	65,2291
spine_length(23)	66,4993
spine_length(24)	67,3244
spine_length(25)	66,5426
spine_length(26)	67,4444
spine_length(27)	68,2167
spine_length(28)	71,1277
spine_length(29)	71,6113
spine_length(30)	71,4535
spine_length(31)	70,6707
spine_length(32)	67,4381
spine_length(33)	65,8823
spine_length(34)	66,8779
spine_length(35)	66,0323
spine_length(36)	71,4515
spine_length(37)	73,3481
spine_length(38)	72,6466
spine_length(39)	70,1925
spine_length(40)	71,2025
spine_length(41)	69,8801
spine_length(42)	70,1246
spine_length(43)	72,8466
spine_length(44)	68,97
spine_length(45)	66,7594
spine_length(46)	68,5056
spine_length(47)	68,4398
spine_length(48)	68,3054
spine_length(49)	67,4783
spine_length(50)	65,6425
spine_length(51)	64,0185
spine_length(52)	63,1363
spine_length(53)	61,6584
spine_length(54)	62,4974
spine_length(55)	64,2402
spine_length(56)	64,2023
spine_length(57)	68,1224
spine_length(58)	71,0661
spine_length(59)	67,6088
spine_length(60)	67,7234
spine_length(61)	67,2478
spine_length(62)	65,6429
spine_length(63)	64,9352
spine_length(64)	63,7176
spine_length(65)	63,8109
spine_length(66)	70,5856
spine_length(67)	73,3167
spine_length(68)	69,9311
spine_length(69)	70,0049
spine_length(70)	68,7448
spine_length(71)	66,7236
spine_length(72)	67,1042
spine_length(73)	65,7208
spine_length(74)	66,9719
spine_length(75)	70,4745
spine_length(76)	73,597
spine_length(77)	73,314
spine_length(78)	72,6387
spine_length(79)	69,6781
spine_length(80)	68,2171
spine_length(81)	63,946
spine_length(82)	63,9384
spine_length(83)	64,5533
spine_length(84)	64,5007
spine_length(85)	68,6175
spine_length(86)	72,4025
spine_length(87)	71,7119
spine_length(88)	71,5727
spine_length(89)	71,7504
spine_length(90)	68,0422
spine_length(91)	64,0769
spine_length(92)	66,218
spine_length(93)	63,9136
spine_length(94)	62,5414
spine_length(95)	67,9782
spine_length(96)	72,3125
spine_length(97)	71,1953
spine_length(98)	69,0994
spine_length(99)	70,2347
spine_length(100)	65,9074
spine_length(101)	62,1406
spine_length(102)	64,6673
spine_length(103)	68,4643
spine_length(104)	66,8545
spine_length(105)	68,6934
spine_length(106)	71,4268
spine_length(107)	74,332
spine_length(108)	70,7735
spine_length(109)	69,6643
spine_length(110)	67,949
spine_length(111)	68,6307
spine_length(112)	69,0497
spine_length(113)	70,807
spine_length(114)	72,5171
spine_length(115)	69,2696
spine_length(116)	67,2387
spine_length(117)	68,7206
spine_length(118)	68,0548
spine_length(119)	69,2601
spine_length(120)	71,5437
spine_length(121)	70,741
spine_length(122)	71,7062
spine_length(123)	72,9137
spine_length(124)	72,7965
spine_length(125)	73,2881
spine_length(126)	72,3057
spine_length(127)	74,3241
spine_length(128)	72,243
spine_length(129)	72,2761
spine_length(130)	72,8808
spine_length(131)	70,9261
spine_length(132)	72,1868
spine_length(133)	72,5931
spine_length(134)	71,9881
spine_length(135)	71,5723
spine_length(136)	68,9841
spine_length(137)	70,4484
spine_length(138)	71,4535
spine_length(139)	70,2043
spine_length(140)	68,4387
spine_length(141)	66,3664
spine_length(142)	67,2491
spine_length(143)	68,9006
spine_length(144)	71,9892
spine_length(145)	71,2873
spine_length(146)	70,1219
spine_length(147)	72,3199
spine_length(148)	73,6111
spine_length(149)	72,7148
spine_length(150)	72,8352
spine_length(151)	71,9439
spine_length(152)	70,0916
spine_length(153)	68,3822
spine_length(154)	66,1675
spine_length(155)	66,0925
spine_length(156)	68,7039
spine_length(157)	70,2812
spine_length(158)	70,4579
spine_length(159)	69,053
spine_length(160)	68,8646
spine_length(161)	70,9726
spine_length(162)	72,4816
spine_length(163)	71,1399
spine_length(164)	70,5714
spine_length(165)	72,1435
spine_length(166)	71,6106
spine_length(167)	70,1434
spine_length(168)	69,2903
spine_length(169)	70,3394
spine_length(170)	70,6073
spine_length(171)	69,0707
spine_length(172)	68,5138
spine_length(173)	71,5717
spine_length(174)	68,5024
spine_length(175)	71,7524
spine_length(176)	72,1976
spine_length(177)	72,9635
spine_length(178)	71,4685
spine_length(179)	69,7222
spine_length(180)	71,8229
spine_length(181)	69,2788
spine_length(182)	71,8365
spine_length(183)	72,3033
spine_length(184)	74,0782
spine_length(185)	71,7755
spine_length(186)	70,8765
spine_length(187)	72,3108
spine_length(188)	72,0798
spine_length(189)	71,7591
spine_length(190)	71,6695
spine_length(191)	71,7606
spine_length(192)	70,7873
spine_length(193)	72,9945
spine_length(194)	71,6947
spine_length(195)	72,0507
spine_length(196)	70,1953
spine_length(197)	73,4614
spine_length(198)	71,4139
spine_length(199)	70,0652
spine_length(200)	70,8633
spine_length(201)	71,2563
spine_length(202)	71,1967
spine_length(203)	74,1611
spine_length(204)	73,665
spine_length(205)	74,5267
spine_length(206)	70,7614
spine_length(207)	71,5041
spine_length(208)	71,3673
spine_length(209)	71,3274
spine_length(210)	69,3269
spine_length(211)	69,5902
spine_length(212)	70,6388
spine_length(213)	70,2804
spine_length(214)	69,6625
spine_length(215)	70,6174
spine_length(216)	70,9431
spine_length(217)	70,4088
spine_length(218)	70,4546
spine_length(219)	71,411
spine_length(220)	71,1223
spine_length(221)	71,7743
spine_length(222)	70,6996
spine_length(223)	69,1698
spine_length(224)	71,325
spine_length(225)	72,778
spine_length(226)	71,8857
spine_length(227)	72,5435
spine_length(228)	72,2587
spine_length(229)	70,2481
spine_length(230)	70,1199
spine_length(231)	70,4967
spine_length(232)	70,8639
spine_length(233)	69,6224
spine_length(234)	70,4038
spine_length(235)	71,8643
spine_length(236)	72,9925
spine_length(237)	69,9877
spine_length(238)	73,0278
spine_length(239)	72,9819
spine_length(240)	71,5886
spine_length(241)	72,0646
spine_length(242)	74,8783
spine_length(243)	73,5859
spine_length(244)	70,8011
spine_length(245)	69,2052
spine_length(246)	73,1456
spine_length(247)	72,7179
spine_length(248)	72,0908
spine_length(249)	73,4337
spine_length(250)	73,5729
spine_length(251)	74,4982
spine_length(252)	70,5366
spine_length(253)	72,8215
spine_length(254)	72,4212
spine_length(255)	73,7178
spine_length(256)	73,1617
spine_length(257)	72,1212
spine_length(258)	71,8566
spine_length(259)	70,9379
spine_length(260)	74,3677
spine_length(261)	74,6017
spine_length(262)	72,8195
spine_length(263)	72,9701
spine_length(264)	73,1151
spine_length(265)	71,9915
spine_length(266)	75,6411
spine_length(267)	74,2437
spine_length(268)	74,803
spine_length(269)	74,2919
spine_length(270)	74,4561
spine_length(271)	74,3555
spine_length(272)	74,3622
spine_length(273)	72,2434
spine_length(274)	76,3802
spine_length(275)	74,3151
spine_length(276)	73,6618
spine_length(277)	71,4039
spine_length(278)	73,4177
spine_length(279)	73,4698
spine_length(280)	73,0287
spine_length(281)	73,5797
spine_length(282)	75,2758
spine_length(283)	72,7118
spine_length(284)	71,2692
